row_id,row_name,date,items
X2C4Y,NHS KIRKLEES CCG,2016-08-01,4514
00L,NHS NORTHUMBERLAND CCG,2016-09-01,3294
00N,NHS SOUTH TYNESIDE CCG,2016-09-01,2029
00P,NHS SUNDERLAND CCG,2016-09-01,4580
00Q,NHS BLACKBURN WITH DARWEN CCG,2016-09-01,1333
00R,NHS BLACKPOOL CCG,2016-09-01,1633
00T,NHS BOLTON CCG,2016-09-01,3417
00V,NHS BURY CCG,2016-09-01,1728
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2016-09-01,1667
00Y,NHS OLDHAM CCG,2016-09-01,3027
01A,NHS EAST LANCASHIRE CCG,2016-09-01,3058
01C,NHS EASTERN CHESHIRE CCG,2016-09-01,1
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2016-09-01,2799
01E,NHS GREATER PRESTON CCG,2016-09-01,2406
01F,NHS HALTON CCG,2016-09-01,2069
01G,NHS SALFORD CCG,2016-09-01,3013
01H,NHS NORTH CUMBRIA CCG,2016-09-01,2621
01J,NHS KNOWSLEY CCG,2016-09-01,2744
01K,NHS MORECAMBE BAY CCG,2016-09-01,3191
01T,NHS SOUTH SEFTON CCG,2016-09-01,2229
01V,NHS SOUTHPORT AND FORMBY CCG,2016-09-01,1664
01W,NHS STOCKPORT CCG,2016-09-01,3169
01X,NHS ST HELENS CCG,2016-09-01,3605
01Y,NHS TAMESIDE AND GLOSSOP CCG,2016-09-01,2188
02A,NHS TRAFFORD CCG,2016-09-01,3152
02E,NHS WARRINGTON CCG,2016-09-01,2250
02G,NHS WEST LANCASHIRE CCG,2016-09-01,1191
02H,NHS WIGAN BOROUGH CCG,2016-09-01,4463
02M,NHS FYLDE AND WYRE CCG,2016-09-01,1664
02P,NHS BARNSLEY CCG,2016-09-01,3975
02Q,NHS BASSETLAW CCG,2016-09-01,1391
02T,NHS CALDERDALE CCG,2016-09-01,2243
02X,NHS DONCASTER CCG,2016-09-01,3429
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2016-09-01,2502
03F,NHS HULL CCG,2016-09-01,2716
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2016-09-01,1256
03K,NHS NORTH LINCOLNSHIRE CCG,2016-09-01,1867
03L,NHS ROTHERHAM CCG,2016-09-01,2362
03N,NHS SHEFFIELD CCG,2016-09-01,6466
03Q,NHS VALE OF YORK CCG,2016-09-01,2992
03R,NHS WAKEFIELD CCG,2016-09-01,3858
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2016-09-01,2205
04C,NHS LEICESTER CITY CCG,2016-09-01,2124
04V,NHS WEST LEICESTERSHIRE CCG,2016-09-01,2638
04Y,NHS CANNOCK CHASE CCG,2016-09-01,1290
05D,NHS EAST STAFFORDSHIRE CCG,2016-09-01,840
05G,NHS NORTH STAFFORDSHIRE CCG,2016-09-01,1605
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2016-09-01,2543
05V,NHS STAFFORD AND SURROUNDS CCG,2016-09-01,1305
05W,NHS STOKE ON TRENT CCG,2016-09-01,2476
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2016-09-01,5698
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2016-09-01,3023
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2016-09-01,3443
06N,NHS HERTS VALLEYS CCG,2016-09-01,2350
06Q,NHS MID ESSEX CCG,2016-09-01,4904
06T,NHS NORTH EAST ESSEX CCG,2016-09-01,5227
07G,NHS THURROCK CCG,2016-09-01,1258
07H,NHS WEST ESSEX CCG,2016-09-01,2126
07K,NHS WEST SUFFOLK CCG,2016-09-01,2571
09D,NHS BRIGHTON AND HOVE CCG,2016-09-01,3065
10Q,NHS OXFORDSHIRE CCG,2016-09-01,3182
10R,NHS PORTSMOUTH CCG,2016-09-01,1731
11J,NHS DORSET CCG,2016-09-01,3860
11M,NHS GLOUCESTERSHIRE CCG,2016-09-01,6296
11N,NHS KERNOW CCG,2016-09-01,6594
11X,NHS SOMERSET CCG,2016-09-01,3699
12F,NHS WIRRAL CCG,2016-09-01,2894
13T,NHS NEWCASTLE GATESHEAD CCG,2016-09-01,7523
14L,NHS MANCHESTER CCG,2016-09-01,7579
14Y,NHS BUCKINGHAMSHIRE CCG,2016-09-01,678
15A,NHS BERKSHIRE WEST CCG,2016-09-01,2935
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2016-09-01,8416
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2016-09-01,8842
15F,NHS LEEDS CCG,2016-09-01,7595
15M,NHS DERBY AND DERBYSHIRE CCG,2016-09-01,5737
15N,NHS DEVON CCG,2016-09-01,12992
16C,NHS TEES VALLEY CCG,2016-09-01,10345
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2016-09-01,5011
26A,NHS NORFOLK AND WAVENEY CCG,2016-09-01,13070
27D,NHS CHESHIRE CCG,2016-09-01,6544
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2016-09-01,4179
36L,NHS SOUTH WEST LONDON CCG,2016-09-01,9062
42D,NHS NORTH YORKSHIRE CCG,2016-09-01,3840
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2016-09-01,6596
70F,NHS WEST SUSSEX CCG,2016-09-01,6217
71E,NHS LINCOLNSHIRE CCG,2016-09-01,11841
72Q,NHS SOUTH EAST LONDON CCG,2016-09-01,10525
78H,NHS NORTHAMPTONSHIRE CCG,2016-09-01,4206
84H,NHS COUNTY DURHAM CCG,2016-09-01,9030
91Q,NHS KENT AND MEDWAY CCG,2016-09-01,17989
92A,NHS SURREY HEARTLANDS CCG,2016-09-01,6532
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2016-09-01,7169
93C,NHS NORTH CENTRAL LONDON CCG,2016-09-01,4999
97R,NHS EAST SUSSEX CCG,2016-09-01,4159
99A,NHS LIVERPOOL CCG,2016-09-01,6741
99C,NHS NORTH TYNESIDE CCG,2016-09-01,2783
99E,NHS BASILDON AND BRENTWOOD CCG,2016-09-01,2404
99F,NHS CASTLE POINT AND ROCHFORD CCG,2016-09-01,1521
99G,NHS SOUTHEND CCG,2016-09-01,1829
A3A8R,NHS NORTH EAST LONDON CCG,2016-09-01,14002
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2016-09-01,5358
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2016-09-01,11133
D4U1Y,NHS FRIMLEY CCG,2016-09-01,3808
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2016-09-01,12083
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2016-09-01,4082
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2016-09-01,3987
W2U3Z,NHS NORTH WEST LONDON CCG,2016-09-01,14849
X2C4Y,NHS KIRKLEES CCG,2016-09-01,4872
00L,NHS NORTHUMBERLAND CCG,2016-10-01,3117
00N,NHS SOUTH TYNESIDE CCG,2016-10-01,1956
00P,NHS SUNDERLAND CCG,2016-10-01,4349
00Q,NHS BLACKBURN WITH DARWEN CCG,2016-10-01,1236
00R,NHS BLACKPOOL CCG,2016-10-01,1480
00T,NHS BOLTON CCG,2016-10-01,3365
00V,NHS BURY CCG,2016-10-01,1782
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2016-10-01,1625
00Y,NHS OLDHAM CCG,2016-10-01,2856
01A,NHS EAST LANCASHIRE CCG,2016-10-01,2953
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2016-10-01,2611
01E,NHS GREATER PRESTON CCG,2016-10-01,2435
01F,NHS HALTON CCG,2016-10-01,1990
01G,NHS SALFORD CCG,2016-10-01,2968
01H,NHS NORTH CUMBRIA CCG,2016-10-01,2573
01J,NHS KNOWSLEY CCG,2016-10-01,2642
01K,NHS MORECAMBE BAY CCG,2016-10-01,3056
01T,NHS SOUTH SEFTON CCG,2016-10-01,2113
01V,NHS SOUTHPORT AND FORMBY CCG,2016-10-01,1535
01W,NHS STOCKPORT CCG,2016-10-01,2865
01X,NHS ST HELENS CCG,2016-10-01,3336
01Y,NHS TAMESIDE AND GLOSSOP CCG,2016-10-01,1967
02A,NHS TRAFFORD CCG,2016-10-01,3122
02E,NHS WARRINGTON CCG,2016-10-01,2351
02G,NHS WEST LANCASHIRE CCG,2016-10-01,1178
02H,NHS WIGAN BOROUGH CCG,2016-10-01,4119
02M,NHS FYLDE AND WYRE CCG,2016-10-01,1644
02P,NHS BARNSLEY CCG,2016-10-01,3720
02Q,NHS BASSETLAW CCG,2016-10-01,1307
02T,NHS CALDERDALE CCG,2016-10-01,2156
02X,NHS DONCASTER CCG,2016-10-01,3338
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2016-10-01,2463
03F,NHS HULL CCG,2016-10-01,2700
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2016-10-01,1246
03K,NHS NORTH LINCOLNSHIRE CCG,2016-10-01,1880
03L,NHS ROTHERHAM CCG,2016-10-01,2307
03N,NHS SHEFFIELD CCG,2016-10-01,6098
03Q,NHS VALE OF YORK CCG,2016-10-01,2887
03R,NHS WAKEFIELD CCG,2016-10-01,3818
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2016-10-01,2117
04C,NHS LEICESTER CITY CCG,2016-10-01,1957
04V,NHS WEST LEICESTERSHIRE CCG,2016-10-01,2569
04Y,NHS CANNOCK CHASE CCG,2016-10-01,1226
05D,NHS EAST STAFFORDSHIRE CCG,2016-10-01,942
05G,NHS NORTH STAFFORDSHIRE CCG,2016-10-01,1535
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2016-10-01,2505
05V,NHS STAFFORD AND SURROUNDS CCG,2016-10-01,1257
05W,NHS STOKE ON TRENT CCG,2016-10-01,2487
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2016-10-01,5644
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2016-10-01,3036
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2016-10-01,3191
06N,NHS HERTS VALLEYS CCG,2016-10-01,2353
06Q,NHS MID ESSEX CCG,2016-10-01,4518
06T,NHS NORTH EAST ESSEX CCG,2016-10-01,5207
07G,NHS THURROCK CCG,2016-10-01,1226
07H,NHS WEST ESSEX CCG,2016-10-01,2097
07K,NHS WEST SUFFOLK CCG,2016-10-01,2558
09D,NHS BRIGHTON AND HOVE CCG,2016-10-01,3182
10Q,NHS OXFORDSHIRE CCG,2016-10-01,3171
10R,NHS PORTSMOUTH CCG,2016-10-01,1677
11J,NHS DORSET CCG,2016-10-01,3787
11M,NHS GLOUCESTERSHIRE CCG,2016-10-01,6198
11N,NHS KERNOW CCG,2016-10-01,6411
11X,NHS SOMERSET CCG,2016-10-01,3684
12F,NHS WIRRAL CCG,2016-10-01,2743
13T,NHS NEWCASTLE GATESHEAD CCG,2016-10-01,7220
14L,NHS MANCHESTER CCG,2016-10-01,7280
14Y,NHS BUCKINGHAMSHIRE CCG,2016-10-01,635
15A,NHS BERKSHIRE WEST CCG,2016-10-01,2900
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2016-10-01,8603
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2016-10-01,8721
15F,NHS LEEDS CCG,2016-10-01,7255
15M,NHS DERBY AND DERBYSHIRE CCG,2016-10-01,5466
15N,NHS DEVON CCG,2016-10-01,12757
16C,NHS TEES VALLEY CCG,2016-10-01,10307
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2016-10-01,4974
26A,NHS NORFOLK AND WAVENEY CCG,2016-10-01,12738
27D,NHS CHESHIRE CCG,2016-10-01,6212
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2016-10-01,4101
36L,NHS SOUTH WEST LONDON CCG,2016-10-01,9006
42D,NHS NORTH YORKSHIRE CCG,2016-10-01,3800
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2016-10-01,6619
70F,NHS WEST SUSSEX CCG,2016-10-01,6282
71E,NHS LINCOLNSHIRE CCG,2016-10-01,11589
72Q,NHS SOUTH EAST LONDON CCG,2016-10-01,10317
78H,NHS NORTHAMPTONSHIRE CCG,2016-10-01,4346
84H,NHS COUNTY DURHAM CCG,2016-10-01,8732
91Q,NHS KENT AND MEDWAY CCG,2016-10-01,17593
92A,NHS SURREY HEARTLANDS CCG,2016-10-01,6502
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2016-10-01,7015
93C,NHS NORTH CENTRAL LONDON CCG,2016-10-01,4907
97R,NHS EAST SUSSEX CCG,2016-10-01,4128
99A,NHS LIVERPOOL CCG,2016-10-01,6594
99C,NHS NORTH TYNESIDE CCG,2016-10-01,2846
99E,NHS BASILDON AND BRENTWOOD CCG,2016-10-01,2394
99F,NHS CASTLE POINT AND ROCHFORD CCG,2016-10-01,1591
99G,NHS SOUTHEND CCG,2016-10-01,1783
A3A8R,NHS NORTH EAST LONDON CCG,2016-10-01,14094
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2016-10-01,5286
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2016-10-01,10918
D4U1Y,NHS FRIMLEY CCG,2016-10-01,3815
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2016-10-01,11965
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2016-10-01,4024
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2016-10-01,3989
W2U3Z,NHS NORTH WEST LONDON CCG,2016-10-01,14739
X2C4Y,NHS KIRKLEES CCG,2016-10-01,4865
00L,NHS NORTHUMBERLAND CCG,2016-11-01,3297
00N,NHS SOUTH TYNESIDE CCG,2016-11-01,2113
00P,NHS SUNDERLAND CCG,2016-11-01,4624
00Q,NHS BLACKBURN WITH DARWEN CCG,2016-11-01,1315
00R,NHS BLACKPOOL CCG,2016-11-01,1550
00T,NHS BOLTON CCG,2016-11-01,3492
00V,NHS BURY CCG,2016-11-01,1830
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2016-11-01,1709
00Y,NHS OLDHAM CCG,2016-11-01,3139
01A,NHS EAST LANCASHIRE CCG,2016-11-01,3083
01C,NHS EASTERN CHESHIRE CCG,2016-11-01,1
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2016-11-01,2712
01E,NHS GREATER PRESTON CCG,2016-11-01,2452
01F,NHS HALTON CCG,2016-11-01,2165
01G,NHS SALFORD CCG,2016-11-01,3109
01H,NHS NORTH CUMBRIA CCG,2016-11-01,2649
01J,NHS KNOWSLEY CCG,2016-11-01,2815
01K,NHS MORECAMBE BAY CCG,2016-11-01,3250
01T,NHS SOUTH SEFTON CCG,2016-11-01,2176
01V,NHS SOUTHPORT AND FORMBY CCG,2016-11-01,1631
01W,NHS STOCKPORT CCG,2016-11-01,3020
01X,NHS ST HELENS CCG,2016-11-01,3378
01Y,NHS TAMESIDE AND GLOSSOP CCG,2016-11-01,2143
02A,NHS TRAFFORD CCG,2016-11-01,3140
02E,NHS WARRINGTON CCG,2016-11-01,2413
02G,NHS WEST LANCASHIRE CCG,2016-11-01,1271
02H,NHS WIGAN BOROUGH CCG,2016-11-01,4225
02M,NHS FYLDE AND WYRE CCG,2016-11-01,1650
02P,NHS BARNSLEY CCG,2016-11-01,3880
02Q,NHS BASSETLAW CCG,2016-11-01,1387
02T,NHS CALDERDALE CCG,2016-11-01,2314
02X,NHS DONCASTER CCG,2016-11-01,3532
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2016-11-01,2558
03F,NHS HULL CCG,2016-11-01,2769
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2016-11-01,1239
03K,NHS NORTH LINCOLNSHIRE CCG,2016-11-01,1998
03L,NHS ROTHERHAM CCG,2016-11-01,2398
03N,NHS SHEFFIELD CCG,2016-11-01,6461
03Q,NHS VALE OF YORK CCG,2016-11-01,2964
03R,NHS WAKEFIELD CCG,2016-11-01,4073
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2016-11-01,2190
04C,NHS LEICESTER CITY CCG,2016-11-01,2087
04V,NHS WEST LEICESTERSHIRE CCG,2016-11-01,2701
04Y,NHS CANNOCK CHASE CCG,2016-11-01,1247
05D,NHS EAST STAFFORDSHIRE CCG,2016-11-01,928
05G,NHS NORTH STAFFORDSHIRE CCG,2016-11-01,1660
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2016-11-01,2654
05V,NHS STAFFORD AND SURROUNDS CCG,2016-11-01,1336
05W,NHS STOKE ON TRENT CCG,2016-11-01,2575
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2016-11-01,5840
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2016-11-01,3154
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2016-11-01,3450
06N,NHS HERTS VALLEYS CCG,2016-11-01,2433
06Q,NHS MID ESSEX CCG,2016-11-01,4704
06T,NHS NORTH EAST ESSEX CCG,2016-11-01,5340
07G,NHS THURROCK CCG,2016-11-01,1337
07H,NHS WEST ESSEX CCG,2016-11-01,2149
07K,NHS WEST SUFFOLK CCG,2016-11-01,2647
09D,NHS BRIGHTON AND HOVE CCG,2016-11-01,3324
10Q,NHS OXFORDSHIRE CCG,2016-11-01,3301
10R,NHS PORTSMOUTH CCG,2016-11-01,1730
11J,NHS DORSET CCG,2016-11-01,4048
11M,NHS GLOUCESTERSHIRE CCG,2016-11-01,6414
11N,NHS KERNOW CCG,2016-11-01,6658
11X,NHS SOMERSET CCG,2016-11-01,3783
12F,NHS WIRRAL CCG,2016-11-01,2936
13T,NHS NEWCASTLE GATESHEAD CCG,2016-11-01,7669
14L,NHS MANCHESTER CCG,2016-11-01,7362
14Y,NHS BUCKINGHAMSHIRE CCG,2016-11-01,693
15A,NHS BERKSHIRE WEST CCG,2016-11-01,3106
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2016-11-01,8813
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2016-11-01,9110
15F,NHS LEEDS CCG,2016-11-01,7583
15M,NHS DERBY AND DERBYSHIRE CCG,2016-11-01,5825
15N,NHS DEVON CCG,2016-11-01,13344
16C,NHS TEES VALLEY CCG,2016-11-01,10580
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2016-11-01,5126
26A,NHS NORFOLK AND WAVENEY CCG,2016-11-01,13304
27D,NHS CHESHIRE CCG,2016-11-01,6554
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2016-11-01,4440
36L,NHS SOUTH WEST LONDON CCG,2016-11-01,9860
42D,NHS NORTH YORKSHIRE CCG,2016-11-01,3874
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2016-11-01,6659
70F,NHS WEST SUSSEX CCG,2016-11-01,6295
71E,NHS LINCOLNSHIRE CCG,2016-11-01,11913
72Q,NHS SOUTH EAST LONDON CCG,2016-11-01,10998
78H,NHS NORTHAMPTONSHIRE CCG,2016-11-01,4449
84H,NHS COUNTY DURHAM CCG,2016-11-01,9225
91Q,NHS KENT AND MEDWAY CCG,2016-11-01,17653
92A,NHS SURREY HEARTLANDS CCG,2016-11-01,6636
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2016-11-01,7475
93C,NHS NORTH CENTRAL LONDON CCG,2016-11-01,5176
97R,NHS EAST SUSSEX CCG,2016-11-01,4087
99A,NHS LIVERPOOL CCG,2016-11-01,6913
99C,NHS NORTH TYNESIDE CCG,2016-11-01,3029
99E,NHS BASILDON AND BRENTWOOD CCG,2016-11-01,2425
99F,NHS CASTLE POINT AND ROCHFORD CCG,2016-11-01,1566
99G,NHS SOUTHEND CCG,2016-11-01,1862
A3A8R,NHS NORTH EAST LONDON CCG,2016-11-01,14643
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2016-11-01,5469
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2016-11-01,11511
D4U1Y,NHS FRIMLEY CCG,2016-11-01,4025
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2016-11-01,12421
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2016-11-01,4081
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2016-11-01,4074
W2U3Z,NHS NORTH WEST LONDON CCG,2016-11-01,15321
X2C4Y,NHS KIRKLEES CCG,2016-11-01,4752
00L,NHS NORTHUMBERLAND CCG,2016-12-01,3428
00N,NHS SOUTH TYNESIDE CCG,2016-12-01,2220
00P,NHS SUNDERLAND CCG,2016-12-01,4598
00Q,NHS BLACKBURN WITH DARWEN CCG,2016-12-01,1361
00R,NHS BLACKPOOL CCG,2016-12-01,1487
00T,NHS BOLTON CCG,2016-12-01,3561
00V,NHS BURY CCG,2016-12-01,1932
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2016-12-01,1814
00Y,NHS OLDHAM CCG,2016-12-01,3114
01A,NHS EAST LANCASHIRE CCG,2016-12-01,3200
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2016-12-01,2729
01E,NHS GREATER PRESTON CCG,2016-12-01,2510
01F,NHS HALTON CCG,2016-12-01,2073
01G,NHS SALFORD CCG,2016-12-01,3332
01H,NHS NORTH CUMBRIA CCG,2016-12-01,2834
01J,NHS KNOWSLEY CCG,2016-12-01,2760
01K,NHS MORECAMBE BAY CCG,2016-12-01,3208
01T,NHS SOUTH SEFTON CCG,2016-12-01,2204
01V,NHS SOUTHPORT AND FORMBY CCG,2016-12-01,1721
01W,NHS STOCKPORT CCG,2016-12-01,3154
01X,NHS ST HELENS CCG,2016-12-01,3432
01Y,NHS TAMESIDE AND GLOSSOP CCG,2016-12-01,2219
02A,NHS TRAFFORD CCG,2016-12-01,3262
02E,NHS WARRINGTON CCG,2016-12-01,2278
02G,NHS WEST LANCASHIRE CCG,2016-12-01,1227
02H,NHS WIGAN BOROUGH CCG,2016-12-01,4254
02M,NHS FYLDE AND WYRE CCG,2016-12-01,1690
02P,NHS BARNSLEY CCG,2016-12-01,3999
02Q,NHS BASSETLAW CCG,2016-12-01,1449
02T,NHS CALDERDALE CCG,2016-12-01,2204
02X,NHS DONCASTER CCG,2016-12-01,3580
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2016-12-01,2677
03F,NHS HULL CCG,2016-12-01,2911
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2016-12-01,1277
03K,NHS NORTH LINCOLNSHIRE CCG,2016-12-01,2006
03L,NHS ROTHERHAM CCG,2016-12-01,2577
03N,NHS SHEFFIELD CCG,2016-12-01,6488
03Q,NHS VALE OF YORK CCG,2016-12-01,3080
03R,NHS WAKEFIELD CCG,2016-12-01,4066
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2016-12-01,2395
04C,NHS LEICESTER CITY CCG,2016-12-01,2093
04V,NHS WEST LEICESTERSHIRE CCG,2016-12-01,2851
04Y,NHS CANNOCK CHASE CCG,2016-12-01,1295
05D,NHS EAST STAFFORDSHIRE CCG,2016-12-01,954
05G,NHS NORTH STAFFORDSHIRE CCG,2016-12-01,1677
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2016-12-01,2654
05V,NHS STAFFORD AND SURROUNDS CCG,2016-12-01,1357
05W,NHS STOKE ON TRENT CCG,2016-12-01,2667
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2016-12-01,6197
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2016-12-01,3341
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2016-12-01,3625
06N,NHS HERTS VALLEYS CCG,2016-12-01,2560
06Q,NHS MID ESSEX CCG,2016-12-01,4880
06T,NHS NORTH EAST ESSEX CCG,2016-12-01,5580
07G,NHS THURROCK CCG,2016-12-01,1405
07H,NHS WEST ESSEX CCG,2016-12-01,2277
07K,NHS WEST SUFFOLK CCG,2016-12-01,2701
09D,NHS BRIGHTON AND HOVE CCG,2016-12-01,3285
10Q,NHS OXFORDSHIRE CCG,2016-12-01,3362
10R,NHS PORTSMOUTH CCG,2016-12-01,1808
11J,NHS DORSET CCG,2016-12-01,4227
11M,NHS GLOUCESTERSHIRE CCG,2016-12-01,6663
11N,NHS KERNOW CCG,2016-12-01,7040
11X,NHS SOMERSET CCG,2016-12-01,4055
12F,NHS WIRRAL CCG,2016-12-01,3019
13T,NHS NEWCASTLE GATESHEAD CCG,2016-12-01,8034
14L,NHS MANCHESTER CCG,2016-12-01,7923
14Y,NHS BUCKINGHAMSHIRE CCG,2016-12-01,678
15A,NHS BERKSHIRE WEST CCG,2016-12-01,3190
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2016-12-01,9091
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2016-12-01,9393
15F,NHS LEEDS CCG,2016-12-01,7754
15M,NHS DERBY AND DERBYSHIRE CCG,2016-12-01,6056
15N,NHS DEVON CCG,2016-12-01,13752
16C,NHS TEES VALLEY CCG,2016-12-01,10827
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2016-12-01,5135
26A,NHS NORFOLK AND WAVENEY CCG,2016-12-01,14300
27D,NHS CHESHIRE CCG,2016-12-01,6650
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2016-12-01,4322
36L,NHS SOUTH WEST LONDON CCG,2016-12-01,9918
42D,NHS NORTH YORKSHIRE CCG,2016-12-01,4026
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2016-12-01,6980
70F,NHS WEST SUSSEX CCG,2016-12-01,6726
71E,NHS LINCOLNSHIRE CCG,2016-12-01,12605
72Q,NHS SOUTH EAST LONDON CCG,2016-12-01,10871
78H,NHS NORTHAMPTONSHIRE CCG,2016-12-01,4488
84H,NHS COUNTY DURHAM CCG,2016-12-01,9267
91Q,NHS KENT AND MEDWAY CCG,2016-12-01,18616
92A,NHS SURREY HEARTLANDS CCG,2016-12-01,7089
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2016-12-01,7659
93C,NHS NORTH CENTRAL LONDON CCG,2016-12-01,5252
97R,NHS EAST SUSSEX CCG,2016-12-01,4412
99A,NHS LIVERPOOL CCG,2016-12-01,6983
99C,NHS NORTH TYNESIDE CCG,2016-12-01,3135
99E,NHS BASILDON AND BRENTWOOD CCG,2016-12-01,2529
99F,NHS CASTLE POINT AND ROCHFORD CCG,2016-12-01,1660
99G,NHS SOUTHEND CCG,2016-12-01,1939
A3A8R,NHS NORTH EAST LONDON CCG,2016-12-01,14534
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2016-12-01,5617
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2016-12-01,11648
D4U1Y,NHS FRIMLEY CCG,2016-12-01,4116
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2016-12-01,12793
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2016-12-01,4307
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2016-12-01,4177
W2U3Z,NHS NORTH WEST LONDON CCG,2016-12-01,15967
